arzt_id;stadt;fachrichtung;fachgruppe;bundesland;flaeche_km2;einwohner;anzahl_bewertungen;durchschnittsbewertung
11070884;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Hessen;248.31;756021.0;23;1.97
11070884;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Hessen;147.85;57107.0;23;1.97
11071627;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Brandenburg;248.31;756021.0;21;2.89
11071627;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Brandenburg;147.85;57107.0;21;2.89
11071627;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Hessen;248.31;756021.0;21;2.89
11071627;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Hessen;147.85;57107.0;21;2.89
11071630;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Brandenburg;248.31;756021.0;15;2.39
11071630;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Brandenburg;147.85;57107.0;15;2.39
11071630;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Hessen;248.31;756021.0;15;2.39
11071630;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Hessen;147.85;57107.0;15;2.39
11071631;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Brandenburg;248.31;756021.0;12;1.96
11071631;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Brandenburg;147.85;57107.0;12;1.96
11071631;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Hessen;248.31;756021.0;12;1.96
11071631;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Hessen;147.85;57107.0;12;1.96
11071634;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Brandenburg;248.31;756021.0;8;2.99
11071634;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Brandenburg;147.85;57107.0;8;2.99
11071634;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Hessen;248.31;756021.0;8;2.99
11071634;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Hessen;147.85;57107.0;8;2.99
11077201;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Brandenburg;248.31;756021.0;2;1.13
11077201;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Brandenburg;147.85;57107.0;2;1.13
11077201;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Hessen;248.31;756021.0;2;1.13
11077201;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Hessen;147.85;57107.0;2;1.13
11077554;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Brandenburg;248.31;756021.0;34;2.08
11077554;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Brandenburg;147.85;57107.0;34;2.08
11077554;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Hessen;248.31;756021.0;34;2.08
11077554;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Hessen;147.85;57107.0;34;2.08
11081010;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Brandenburg;248.31;756021.0;5;1.18
11081010;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Brandenburg;147.85;57107.0;5;1.18
11081010;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Hessen;248.31;756021.0;5;1.18
11081010;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Hessen;147.85;57107.0;5;1.18
11084989;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Brandenburg;248.31;756021.0;1;1.79
11084989;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Brandenburg;147.85;57107.0;1;1.79
11084989;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Hessen;248.31;756021.0;1;1.79
11084989;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Hessen;147.85;57107.0;1;1.79
11086491;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Brandenburg;248.31;756021.0;6;1.17
11086491;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Brandenburg;147.85;57107.0;6;1.17
11086491;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Hessen;248.31;756021.0;6;1.17
11086491;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Hessen;147.85;57107.0;6;1.17
11086906;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Brandenburg;248.31;756021.0;10;1.84
11086906;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Brandenburg;147.85;57107.0;10;1.84
11086906;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Hessen;248.31;756021.0;10;1.84
11086906;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Hessen;147.85;57107.0;10;1.84
11088585;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Brandenburg;248.31;756021.0;3;1.03
11088585;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Brandenburg;147.85;57107.0;3;1.03
11088585;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Hessen;248.31;756021.0;3;1.03
11088585;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Hessen;147.85;57107.0;3;1.03
11088872;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Brandenburg;248.31;756021.0;2;1.29
11088872;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Brandenburg;147.85;57107.0;2;1.29
11088872;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Hessen;248.31;756021.0;2;1.29
11088872;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Hessen;147.85;57107.0;2;1.29
11088922;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Brandenburg;248.31;756021.0;10;2.11
11088922;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Brandenburg;147.85;57107.0;10;2.11
11088922;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Hessen;248.31;756021.0;10;2.11
11088922;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Hessen;147.85;57107.0;10;2.11
11091292;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Brandenburg;248.31;756021.0;9;1.36
11091292;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Brandenburg;147.85;57107.0;9;1.36
11091292;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Hessen;248.31;756021.0;9;1.36
11091292;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Hessen;147.85;57107.0;9;1.36
11091903;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Brandenburg;248.31;756021.0;1;2.21
11091903;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Brandenburg;147.85;57107.0;1;2.21
11091903;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Hessen;248.31;756021.0;1;2.21
11091903;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Hessen;147.85;57107.0;1;2.21
11092242;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Brandenburg;248.31;756021.0;4;1.25
11092242;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Brandenburg;147.85;57107.0;4;1.25
11092242;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Hessen;248.31;756021.0;4;1.25
11092242;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Hessen;147.85;57107.0;4;1.25
11095650;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Brandenburg;248.31;756021.0;5;1.98
11095650;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Brandenburg;147.85;57107.0;5;1.98
11095650;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Hessen;248.31;756021.0;5;1.98
11095650;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Hessen;147.85;57107.0;5;1.98
11095652;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Brandenburg;248.31;756021.0;5;1.25
11095652;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Brandenburg;147.85;57107.0;5;1.25
11095652;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Hessen;248.31;756021.0;5;1.25
11095652;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Hessen;147.85;57107.0;5;1.25
11100667;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Brandenburg;248.31;756021.0;11;3.42
11100667;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Brandenburg;147.85;57107.0;11;3.42
11100667;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Hessen;248.31;756021.0;11;3.42
11100667;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Hessen;147.85;57107.0;11;3.42
11103940;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Brandenburg;248.31;756021.0;23;2.26
11103940;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Brandenburg;147.85;57107.0;23;2.26
11103940;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Hessen;248.31;756021.0;23;2.26
11103940;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Hessen;147.85;57107.0;23;2.26
11105928;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Brandenburg;248.31;756021.0;1;1.0
11105928;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Brandenburg;147.85;57107.0;1;1.0
11105928;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Hessen;248.31;756021.0;1;1.0
11105928;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Hessen;147.85;57107.0;1;1.0
11105941;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Brandenburg;248.31;756021.0;1;1.14
11105941;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Brandenburg;147.85;57107.0;1;1.14
11105941;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Hessen;248.31;756021.0;1;1.14
11105941;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Hessen;147.85;57107.0;1;1.14
11108389;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Brandenburg;248.31;756021.0;4;2.06
11108389;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Brandenburg;147.85;57107.0;4;2.06
11108389;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Hessen;248.31;756021.0;4;2.06
11108389;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Hessen;147.85;57107.0;4;2.06
11118268;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Brandenburg;248.31;756021.0;38;1.12
11118268;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Brandenburg;147.85;57107.0;38;1.12
11118268;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Hessen;248.31;756021.0;38;1.12
11118268;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Hessen;147.85;57107.0;38;1.12
11120897;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Brandenburg;248.31;756021.0;16;1.58
11120897;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Brandenburg;147.85;57107.0;16;1.58
11120897;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Hessen;248.31;756021.0;16;1.58
11120897;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Hessen;147.85;57107.0;16;1.58
11125996;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Brandenburg;248.31;756021.0;1;1.15
11125996;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Brandenburg;147.85;57107.0;1;1.15
11125996;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Hessen;248.31;756021.0;1;1.15
11125996;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Hessen;147.85;57107.0;1;1.15
11126365;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Brandenburg;248.31;756021.0;5;2.94
11126365;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Brandenburg;147.85;57107.0;5;2.94
11126365;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Hessen;248.31;756021.0;5;2.94
11126365;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Hessen;147.85;57107.0;5;2.94
11126388;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Brandenburg;248.31;756021.0;10;1.74
11126388;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Brandenburg;147.85;57107.0;10;1.74
11126388;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Hessen;248.31;756021.0;10;1.74
11126388;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Hessen;147.85;57107.0;10;1.74
11151810;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Brandenburg;248.31;756021.0;3;1.42
11151810;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Brandenburg;147.85;57107.0;3;1.42
11151810;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Hessen;248.31;756021.0;3;1.42
11151810;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Hessen;147.85;57107.0;3;1.42
11158274;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Brandenburg;248.31;756021.0;45;2.32
11158274;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Brandenburg;147.85;57107.0;45;2.32
11158274;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Hessen;248.31;756021.0;45;2.32
11158274;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Hessen;147.85;57107.0;45;2.32
11159749;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Brandenburg;248.31;756021.0;3;1.49
11159749;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Brandenburg;147.85;57107.0;3;1.49
11159749;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Hessen;248.31;756021.0;3;1.49
11159749;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Hessen;147.85;57107.0;3;1.49
11160862;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Brandenburg;248.31;756021.0;37;1.36
11160862;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Brandenburg;147.85;57107.0;37;1.36
11160862;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Hessen;248.31;756021.0;37;1.36
11160862;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Hessen;147.85;57107.0;37;1.36
11161810;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Brandenburg;248.31;756021.0;14;1.96
11161810;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Brandenburg;147.85;57107.0;14;1.96
11161810;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Hessen;248.31;756021.0;14;1.96
11161810;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Hessen;147.85;57107.0;14;1.96
11172052;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Brandenburg;248.31;756021.0;7;1.18
11172052;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Brandenburg;147.85;57107.0;7;1.18
11172052;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Hessen;248.31;756021.0;7;1.18
11172052;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Hessen;147.85;57107.0;7;1.18
11172260;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Brandenburg;248.31;756021.0;100;1.18
11172260;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Brandenburg;147.85;57107.0;100;1.18
11172260;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Hessen;248.31;756021.0;100;1.18
11172260;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Hessen;147.85;57107.0;100;1.18
11172514;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Brandenburg;248.31;756021.0;3;2.87
11172514;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Brandenburg;147.85;57107.0;3;2.87
11172514;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Hessen;248.31;756021.0;3;2.87
11172514;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Hessen;147.85;57107.0;3;2.87
11172816;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Brandenburg;248.31;756021.0;33;1.24
11172816;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Brandenburg;147.85;57107.0;33;1.24
11172816;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Hessen;248.31;756021.0;33;1.24
11172816;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Hessen;147.85;57107.0;33;1.24
11172960;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Brandenburg;248.31;756021.0;55;1.21
11172960;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Brandenburg;147.85;57107.0;55;1.21
11172960;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Hessen;248.31;756021.0;55;1.21
11172960;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Hessen;147.85;57107.0;55;1.21
11172988;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Brandenburg;248.31;756021.0;8;1.6
11172988;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Brandenburg;147.85;57107.0;8;1.6
11172988;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Hessen;248.31;756021.0;8;1.6
11172988;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Hessen;147.85;57107.0;8;1.6
11174064;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Brandenburg;248.31;756021.0;1;1.23
11174064;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Brandenburg;147.85;57107.0;1;1.23
11174064;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Hessen;248.31;756021.0;1;1.23
11174064;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Hessen;147.85;57107.0;1;1.23
11174558;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Brandenburg;248.31;756021.0;2;2.31
11174558;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Brandenburg;147.85;57107.0;2;2.31
11174558;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Hessen;248.31;756021.0;2;2.31
11174558;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Hessen;147.85;57107.0;2;2.31
11174729;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Brandenburg;248.31;756021.0;1;2.4
11174729;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Brandenburg;147.85;57107.0;1;2.4
11174729;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Hessen;248.31;756021.0;1;2.4
11174729;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Hessen;147.85;57107.0;1;2.4
11178040;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Brandenburg;248.31;756021.0;1;2.27
11178040;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Brandenburg;147.85;57107.0;1;2.27
11178040;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Hessen;248.31;756021.0;1;2.27
11178040;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Hessen;147.85;57107.0;1;2.27
11178054;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Brandenburg;248.31;756021.0;11;1.8
11178054;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Brandenburg;147.85;57107.0;11;1.8
11178054;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Hessen;248.31;756021.0;11;1.8
11178054;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Hessen;147.85;57107.0;11;1.8
11178379;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Brandenburg;248.31;756021.0;12;1.31
11178379;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Brandenburg;147.85;57107.0;12;1.31
11178379;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Hessen;248.31;756021.0;12;1.31
11178379;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Hessen;147.85;57107.0;12;1.31
11178518;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Brandenburg;248.31;756021.0;4;1.84
11178518;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Brandenburg;147.85;57107.0;4;1.84
11178518;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Hessen;248.31;756021.0;4;1.84
11178518;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Hessen;147.85;57107.0;4;1.84
11179743;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Brandenburg;248.31;756021.0;3;1.51
11179743;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Brandenburg;147.85;57107.0;3;1.51
11179743;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Hessen;248.31;756021.0;3;1.51
11179743;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Hessen;147.85;57107.0;3;1.51
11181015;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Brandenburg;248.31;756021.0;1;3.24
11181015;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Brandenburg;147.85;57107.0;1;3.24
11181015;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Hessen;248.31;756021.0;1;3.24
11181015;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Hessen;147.85;57107.0;1;3.24
11186743;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Brandenburg;248.31;756021.0;41;2.35
11186743;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Brandenburg;147.85;57107.0;41;2.35
11186743;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Hessen;248.31;756021.0;41;2.35
11186743;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Hessen;147.85;57107.0;41;2.35
11192686;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Brandenburg;248.31;756021.0;1;1.77
11192686;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Brandenburg;147.85;57107.0;1;1.77
11192686;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Hessen;248.31;756021.0;1;1.77
11192686;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Hessen;147.85;57107.0;1;1.77
11193166;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Brandenburg;248.31;756021.0;5;2.38
11193166;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Brandenburg;147.85;57107.0;5;2.38
11193166;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Hessen;248.31;756021.0;5;2.38
11193166;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Hessen;147.85;57107.0;5;2.38
11194376;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Brandenburg;248.31;756021.0;4;2.1
11194376;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Brandenburg;147.85;57107.0;4;2.1
11194376;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Hessen;248.31;756021.0;4;2.1
11194376;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Hessen;147.85;57107.0;4;2.1
11203778;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Brandenburg;248.31;756021.0;11;1.31
11203778;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Brandenburg;147.85;57107.0;11;1.31
11203778;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Hessen;248.31;756021.0;11;1.31
11203778;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Hessen;147.85;57107.0;11;1.31
11205601;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Brandenburg;248.31;756021.0;12;1.52
11205601;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Brandenburg;147.85;57107.0;12;1.52
11205601;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Hessen;248.31;756021.0;12;1.52
11205601;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Hessen;147.85;57107.0;12;1.52
11207440;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Brandenburg;248.31;756021.0;1;5.0
11207440;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Brandenburg;147.85;57107.0;1;5.0
11207440;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Hessen;248.31;756021.0;1;5.0
11207440;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Hessen;147.85;57107.0;1;5.0
11207572;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Brandenburg;248.31;756021.0;2;4.35
11207572;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Brandenburg;147.85;57107.0;2;4.35
11207572;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Hessen;248.31;756021.0;2;4.35
11207572;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Hessen;147.85;57107.0;2;4.35
11207612;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Brandenburg;248.31;756021.0;2;1.13
11207612;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Brandenburg;147.85;57107.0;2;1.13
11207612;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Hessen;248.31;756021.0;2;1.13
11207612;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Hessen;147.85;57107.0;2;1.13
11207615;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Brandenburg;248.31;756021.0;1;2.64
11207615;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Brandenburg;147.85;57107.0;1;2.64
11207615;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Hessen;248.31;756021.0;1;2.64
11207615;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Hessen;147.85;57107.0;1;2.64
11218792;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Brandenburg;248.31;756021.0;4;2.1
11218792;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Brandenburg;147.85;57107.0;4;2.1
11218792;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Hessen;248.31;756021.0;4;2.1
11218792;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Hessen;147.85;57107.0;4;2.1
11218793;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Brandenburg;248.31;756021.0;16;1.87
11218793;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Brandenburg;147.85;57107.0;16;1.87
11218793;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Hessen;248.31;756021.0;16;1.87
11218793;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Hessen;147.85;57107.0;16;1.87
11218794;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Brandenburg;248.31;756021.0;5;1.69
11218794;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Brandenburg;147.85;57107.0;5;1.69
11218794;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Hessen;248.31;756021.0;5;1.69
11218794;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Hessen;147.85;57107.0;5;1.69
11223670;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Brandenburg;248.31;756021.0;2;2.58
11223670;Frankfurt;Internist;Hausärztliche / Allgemeine Versorgung;Brandenburg;147.85;57107.0;2;2.58
